parameter ghg_rep_a /
*=>gams2prm ghg_rep_a
* Called from c:\D drive\1eppa\5_eppa\jen_ghg\2004_1997\97_chm.gms, line 134
* 06/28/10 18:46:22
SF6.CAN   2.7406072826938E-01
SF6.MEX   8.6064212999217E-02
SF6.JPN   4.4376859827721E-02
SF6.ANZ   9.4670634299139E-02
SF6.EUR   3.7303457321848E-01
SF6.ROE   2.5173782302271E-01
SF6.RUS   4.3005211433046E-01
SF6.ASI   2.5308257635082E-01
SF6.CHN   8.8242713390760E-01
SF6.IND   2.2215324980423E-01
SF6.AFR   1.7024577133908E-01
SF6.MES   3.0176264682850E-01
SF6.BRA   1.7562478465153E-01
SF6.LAM   1.5141922474550E-01
SF6.REA   1.8154169929522E-01
HFC.USA   3.8002511866342E+01
HFC.CAN   1.6394738169790E+00
HFC.MEX   1.9561323112242E+00
HFC.JPN   7.2987304334728E+00
HFC.ANZ   6.2073627269668E-01
HFC.EUR   9.7804737842434E+00
HFC.ROE   5.8171727654858E-01
HFC.RUS   1.1956937616546E+00
HFC.ASI   5.3485317135782E+00
HFC.CHN   2.1895477767284E+01
HFC.IND   2.1267418391364E+00
HFC.AFR   2.0130647444874E+00
HFC.MES   1.6617435616526E+00
HFC.BRA   1.0925318921466E+00
HFC.LAM   1.7419221533524E+00
HFC.REA   9.0081680520147E-01
/;
parameter urb_rep_N /
*=>gams2prm urb_rep_N
* Called from c:\D drive\1eppa\5_eppa\jen_ghg\2004_1997\97_chm.gms, line 545
* 06/28/10 18:46:22
CO.USA   1.4830554720484E+02
CO.CAN   1.3118779455674E+01
CO.MEX   2.3248620336133E+01
CO.JPN   3.2849890579730E+01
CO.ANZ   1.2758477190963E+01
CO.EUR   1.1727605304970E+02
CO.ROE   3.1925581589695E+01
CO.RUS   3.3643913591830E+01
CO.ASI   7.1665351165392E+01
CO.CHN   9.3280940742272E+01
CO.IND   4.9178288442949E+01
CO.AFR   5.5104602901785E+01
CO.MES   6.0202094836498E+01
CO.BRA   2.4194572925109E+01
CO.LAM   3.3872868917874E+01
CO.REA   1.4436917069562E+01
VOC.USA   3.2703606140798E+01
VOC.CAN   5.1890462368266E+00
VOC.MEX   5.9376310909471E+00
VOC.JPN   1.0540753075335E+01
VOC.ANZ   2.0249514477389E+00
VOC.EUR   3.6824283702326E+01
VOC.ROE   8.0904614585184E+00
VOC.RUS   1.2803119784251E+01
VOC.ASI   1.9970741893018E+01
VOC.CHN   1.1980991572987E+01
VOC.IND   1.4341300729299E+01
VOC.AFR   1.4769928719048E+01
VOC.MES   2.5061499596063E+01
VOC.BRA   4.8472859301026E+00
VOC.LAM   9.9402931946600E+00
VOC.REA   4.0961054280829E+00
NOX.USA   3.3289645176133E+01
NOX.CAN   2.8198203372744E+00
NOX.MEX   2.3272957607218E+00
NOX.JPN   5.0218948710160E+00
NOX.ANZ   2.0902665856602E+00
NOX.EUR   2.1589131746548E+01
NOX.ROE   4.6246413233545E+00
NOX.RUS   5.6428561866136E+00
NOX.ASI   8.8126161083104E+00
NOX.CHN   1.8955811109031E+01
NOX.IND   4.8806879554850E+00
NOX.AFR   5.4600313577869E+00
NOX.MES   6.7019539889822E+00
NOX.BRA   2.2633530065191E+00
NOX.LAM   3.8891159064770E+00
NOX.REA   1.6775785800877E+00
SO2.USA   5.5890535707915E+00
SO2.CAN   6.6674909872489E+00
SO2.MEX   7.0134733691730E+00
SO2.JPN   3.3261361151681E+00
SO2.ANZ   4.8993227529121E+00
SO2.EUR   1.0936771166137E+01
SO2.ROE   8.5292755198425E+00
SO2.RUS   8.0781580557598E+00
SO2.ASI   8.0262188119843E+00
SO2.CHN   1.1921173419468E+01
SO2.IND   7.0233865044098E+00
SO2.AFR   7.3128919398091E+00
SO2.MES   9.6470164231892E+00
SO2.BRA   6.6487118789484E+00
SO2.LAM   9.2973340682542E+00
SO2.REA   6.3964854169040E+00
BC.USA   7.5938864094443E-01
BC.CAN   6.8896914291199E-02
BC.MEX   1.1990346962280E-01
BC.JPN   1.7528745321048E-01
BC.ANZ   5.5764629522987E-02
BC.EUR   9.7673747000672E-01
BC.ROE   4.5239769411652E-01
BC.RUS   1.6272613734523E-01
BC.ASI   5.8657538631347E-01
BC.CHN   1.5732096506383E+00
BC.IND   8.3380492129763E-01
BC.AFR   8.5911787599578E-01
BC.MES   1.6748421153662E-01
BC.BRA   2.9461995393032E-01
BC.LAM   3.4067811210289E-01
BC.REA   5.0530747912468E-01
OC.USA   1.0858059832567E+00
OC.CAN   1.1249857307007E-01
OC.MEX   3.7530073867367E-01
OC.JPN   1.4045137534002E-01
OC.ANZ   8.5462256120439E-02
OC.EUR   1.3575438807335E+00
OC.ROE   1.0780158580340E+00
OC.RUS   5.4324667362349E-01
OC.ASI   1.2542101608667E+00
OC.CHN   3.9285143255792E+00
OC.IND   2.7313553759028E+00
OC.AFR   3.0008020600788E+00
OC.MES   4.4678659365913E-01
OC.BRA   7.5976633055061E-01
