parameter ch4_a /
*=>gams2prm ch4_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 180
* 08/06/14 17:06:46
KOR.LIVE   2.8881280000000E+02
KOR.CROP   3.0631014800000E+02
KOR.EINT   1.1086740000000E+01
KOR.ROIL   2.3219479200000E+01
KOR.COAL   6.0223942000000E+01
KOR.GAS   2.1135300000000E+02
KOR.FD   6.5440870000000E+02
IDZ.LIVE   1.1507250000000E+03
IDZ.CROP   2.8879420000000E+03
IDZ.FORS   8.9802800000000E+02
IDZ.EINT   1.8397888500000E+01
IDZ.OIL   1.1582850389653E+02
IDZ.ROIL   2.3550866600000E+01
IDZ.COAL   1.1374214800000E+03
IDZ.GAS   1.1337914961035E+03
IDZ.FD   2.8401842000000E+03
/;
parameter n2o_a /
*=>gams2prm n2o_a
* Called from c:\work\tools\program_data\ghg_20140404\ghg.gms, line 331
* 08/06/14 17:06:46
USA.LIVE   1.3090000000000E+02
USA.CROP   4.3398900000000E+02
USA.FORS   5.9440000000000E-01
USA.EINT   1.5047000000000E+02
USA.OTHR   9.5960000000000E+01
USA.OIL   8.0051761980337E-02
USA.ROIL   1.4913130000000E+02
USA.COAL   5.3844800000000E+01
USA.GAS   1.4823801966295E-04
USA.FD   5.1440000000000E+01
CAN.LIVE   1.6100000000000E+01
CAN.CROP   5.9106000000000E+01
CAN.FORS   1.9300000000000E+00
CAN.EINT   3.0430000000000E+01
CAN.OTHR   9.7160000000000E+00
CAN.OIL   6.2322350875000E-02
CAN.ROIL   1.3458500000000E+01
CAN.COAL   2.7040000000000E+00
CAN.GAS   1.7776491249999E-03
CAN.FD   7.2343000000000E+00
MEX.LIVE   5.1710000000000E+01
MEX.CROP   4.9355000000000E+01
MEX.FORS   4.0668800000000E+00
MEX.EINT   5.9240000000000E+00
MEX.OTHR   1.0377000000000E+01
MEX.OIL   7.7015452332842E-02
MEX.ROIL   6.2371600000000E+00
MEX.COAL   1.0490500000000E+00
MEX.GAS   8.5845476671583E-03
MEX.FD   1.0270000000000E+01
BRA.LIVE   2.8600000000000E+02
BRA.CROP   2.0688000000000E+02
BRA.FORS   6.1374010000000E+01
BRA.EINT   1.6660000000000E+01
BRA.OTHR   1.6973000000000E+01
BRA.OIL   3.1851353257681E-02
BRA.ROIL   4.3585000000000E+00
BRA.COAL   3.5410000000000E+00
BRA.GAS   2.4486467423192E-03
BRA.FD   1.8703000000000E+01
LAM.LIVE   2.1976569731000E+02
LAM.CROP   2.1001747024000E+02
LAM.FORS   4.9072990000000E+01
LAM.EINT   4.9085923200000E+01
LAM.OTHR   2.6517627540000E+01
LAM.OIL   1.4541379827504E-01
LAM.ROIL   5.6290396828000E+00
LAM.COAL   1.7725203300000E+00
LAM.GAS   1.8342401724963E-02
LAM.FD   2.1190663342000E+01
EUR.LIVE   1.4021870000000E+02
EUR.CROP   4.5007827175000E+02
EUR.FORS   8.7130000000000E-01
EUR.EINT   3.6542811000000E+02
EUR.OTHR   7.6772360000000E+01
EUR.OIL   1.3538198949455E-01
EUR.ROIL   3.7356498600000E+01
EUR.COAL   3.8670884300000E+01
EUR.GAS   4.6757050545069E-04
EUR.FD   8.2458585535000E+01
RUS.LIVE   2.1350000000000E+01
RUS.CROP   8.1514000000000E+01
RUS.FORS   8.7600000000000E-02
